Time,hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,hour,minute,day_of_week,day_name,is_weekend,total_demand
2025/11/2 3:00,0,0,0,0,0,0,0,3,0,6,Sunday,TRUE,0
2025/11/2 3:05,0,0,0,0,0,0,0,3,5,6,Sunday,TRUE,0
2025/11/2 3:10,0,0,0,0,0,0,0,3,10,6,Sunday,TRUE,0
2025/11/2 3:15,0,0,0,0,0,0,0,3,15,6,Sunday,TRUE,0
2025/11/2 3:20,0,0,0,0,0,0,0,3,20,6,Sunday,TRUE,0
2025/11/2 3:25,0,0,0,0,0,0,0,3,25,6,Sunday,TRUE,0
2025/11/2 3:30,0,0,0,0,0,0,0,3,30,6,Sunday,TRUE,0
2025/11/2 3:35,0,0,0,0,0,0,0,3,35,6,Sunday,TRUE,0
2025/11/2 3:40,0,0,0,0,0,0,0,3,40,6,Sunday,TRUE,0
2025/11/2 3:45,0,0,0,0,0,0,0,3,45,6,Sunday,TRUE,0
2025/11/2 3:50,0,0,0,0,0,0,0,3,50,6,Sunday,TRUE,0
2025/11/2 3:55,0,0,0,0,0,0,0,3,55,6,Sunday,TRUE,0
2025/11/2 4:00,0,0,0,0,0,0,0,4,0,6,Sunday,TRUE,0
2025/11/2 4:05,0,0,0,0,0,0,0,4,5,6,Sunday,TRUE,0
2025/11/2 4:10,0,0,0,0,0,0,0,4,10,6,Sunday,TRUE,0
2025/11/2 4:15,0,0,0,0,0,0,0,4,15,6,Sunday,TRUE,0
2025/11/2 4:20,0,0,0,0,0,0,0,4,20,6,Sunday,TRUE,0
2025/11/2 4:25,0,0,0,0,0,0,0,4,25,6,Sunday,TRUE,0
2025/11/2 4:30,0,0,0,0,0,0,0,4,30,6,Sunday,TRUE,0
2025/11/2 4:35,0,0,0,0,0,0,0,4,35,6,Sunday,TRUE,0
2025/11/2 4:40,0,0,0,0,0,0,0,4,40,6,Sunday,TRUE,0
2025/11/2 4:45,0,0,0,0,0,0,0,4,45,6,Sunday,TRUE,0
2025/11/2 4:50,0,0,0,0,0,0,0,4,50,6,Sunday,TRUE,0
2025/11/2 4:55,0,0,0,0,0,0,0,4,55,6,Sunday,TRUE,0
2025/11/2 5:00,6,0,6,4,5,7,0,5,0,6,Sunday,TRUE,12
2025/11/2 5:05,6,0,14,5,10,26,0,5,5,6,Sunday,TRUE,20
2025/11/2 5:10,0,0,0,0,0,0,0,5,10,6,Sunday,TRUE,0
2025/11/2 5:15,0,0,0,0,0,0,0,5,15,6,Sunday,TRUE,0
2025/11/2 5:20,0,0,0,0,0,0,0,5,20,6,Sunday,TRUE,0
2025/11/2 5:25,0,0,0,0,0,0,0,5,25,6,Sunday,TRUE,0
2025/11/2 5:30,0,0,0,0,0,0,0,5,30,6,Sunday,TRUE,0
2025/11/2 5:35,0,0,0,0,0,0,0,5,35,6,Sunday,TRUE,0
2025/11/2 5:40,0,0,0,0,0,0,0,5,40,6,Sunday,TRUE,0
2025/11/2 5:45,0,0,0,0,0,0,0,5,45,6,Sunday,TRUE,0
2025/11/2 5:50,0,0,0,0,0,0,0,5,50,6,Sunday,TRUE,0
2025/11/2 5:55,0,0,0,0,0,0,0,5,55,6,Sunday,TRUE,0
2025/11/2 6:00,0,0,0,0,0,0,0,6,0,6,Sunday,TRUE,0
2025/11/2 6:05,0,0,0,0,0,0,0,6,5,6,Sunday,TRUE,0
2025/11/2 6:10,0,0,0,0,0,0,0,6,10,6,Sunday,TRUE,0
2025/11/2 6:15,0,0,0,0,0,0,0,6,15,6,Sunday,TRUE,0
2025/11/2 6:20,0,0,0,0,0,0,0,6,20,6,Sunday,TRUE,0
2025/11/2 6:25,0,0,0,0,0,0,0,6,25,6,Sunday,TRUE,0
2025/11/2 6:30,0,0,0,0,0,0,0,6,30,6,Sunday,TRUE,0
2025/11/2 6:35,0,0,0,0,0,0,0,6,35,6,Sunday,TRUE,0
2025/11/2 6:40,0,0,0,0,0,0,0,6,40,6,Sunday,TRUE,0
2025/11/2 6:45,0,0,0,0,0,0,0,6,45,6,Sunday,TRUE,0
2025/11/2 6:50,0,0,0,0,0,0,0,6,50,6,Sunday,TRUE,0
2025/11/2 6:55,0,0,0,0,0,0,0,6,55,6,Sunday,TRUE,0
2025/11/2 7:00,0,0,0,0,0,0,0,7,0,6,Sunday,TRUE,0
2025/11/2 7:05,0,0,0,0,0,0,0,7,5,6,Sunday,TRUE,0
2025/11/2 7:10,2,0,1,1,1,2,0,7,10,6,Sunday,TRUE,3
2025/11/2 7:15,0,0,0,0,0,0,0,7,15,6,Sunday,TRUE,0
2025/11/2 7:20,0,0,0,0,0,0,0,7,20,6,Sunday,TRUE,0
2025/11/2 7:25,0,0,0,0,0,0,0,7,25,6,Sunday,TRUE,0
2025/11/2 7:30,0,0,0,0,0,0,0,7,30,6,Sunday,TRUE,0
2025/11/2 7:35,4,0,2,2,2,2,0,7,35,6,Sunday,TRUE,6
2025/11/2 7:40,0,0,0,0,1,2,0,7,40,6,Sunday,TRUE,0
2025/11/2 7:45,0,0,0,0,0,0,0,7,45,6,Sunday,TRUE,0
2025/11/2 7:50,0,0,0,0,0,0,0,7,50,6,Sunday,TRUE,0
2025/11/2 7:55,5,2,5,7,8,12,0,7,55,6,Sunday,TRUE,12
2025/11/2 8:00,1,0,1,1,2,2,0,8,0,6,Sunday,TRUE,2
2025/11/2 8:05,0,1,1,1,1,3,0,8,5,6,Sunday,TRUE,2
2025/11/2 8:10,0,1,1,1,1,3,0,8,10,6,Sunday,TRUE,2
2025/11/2 8:15,1,0,1,3,4,3,0,8,15,6,Sunday,TRUE,2
2025/11/2 8:20,0,0,0,0,0,0,0,8,20,6,Sunday,TRUE,0
2025/11/2 8:25,0,0,0,0,0,0,0,8,25,6,Sunday,TRUE,0
2025/11/2 8:30,3,3,5,4,3,9,0,8,30,6,Sunday,TRUE,11
2025/11/2 8:35,0,1,2,3,5,4,0,8,35,6,Sunday,TRUE,3
2025/11/2 8:40,0,1,1,1,1,3,0,8,40,6,Sunday,TRUE,2
2025/11/2 8:45,0,0,0,0,0,0,0,8,45,6,Sunday,TRUE,0
2025/11/2 8:50,0,0,0,0,0,0,0,8,50,6,Sunday,TRUE,0
2025/11/2 8:55,0,1,1,1,1,1,0,8,55,6,Sunday,TRUE,2
2025/11/2 9:00,2,3,6,6,4,10,0,9,0,6,Sunday,TRUE,11
2025/11/2 9:05,2,0,5,5,8,11,0,9,5,6,Sunday,TRUE,7
2025/11/2 9:10,0,2,2,3,4,5,0,9,10,6,Sunday,TRUE,4
2025/11/2 9:15,2,1,3,2,2,5,0,9,15,6,Sunday,TRUE,6
2025/11/2 9:20,1,0,1,1,2,5,0,9,20,6,Sunday,TRUE,2
2025/11/2 9:25,1,0,1,1,1,1,0,9,25,6,Sunday,TRUE,2
2025/11/2 9:30,0,0,0,0,0,0,0,9,30,6,Sunday,TRUE,0
2025/11/2 9:35,2,1,2,3,1,3,0,9,35,6,Sunday,TRUE,5
2025/11/2 9:40,0,0,0,0,1,3,0,9,40,6,Sunday,TRUE,0
2025/11/2 9:45,0,0,0,0,0,0,0,9,45,6,Sunday,TRUE,0
2025/11/2 9:50,0,0,0,0,0,0,0,9,50,6,Sunday,TRUE,0
2025/11/2 9:55,0,0,0,0,0,0,0,9,55,6,Sunday,TRUE,0
2025/11/2 10:00,0,0,0,0,0,0,0,10,0,6,Sunday,TRUE,0
2025/11/2 10:05,0,0,0,0,0,0,0,10,5,6,Sunday,TRUE,0
2025/11/2 10:10,0,1,1,2,2,3,0,10,10,6,Sunday,TRUE,2
2025/11/2 10:15,3,1,1,2,1,4,0,10,15,6,Sunday,TRUE,5
2025/11/2 10:20,1,0,1,2,2,3,0,10,20,6,Sunday,TRUE,2
2025/11/2 10:25,1,1,1,2,1,2,0,10,25,6,Sunday,TRUE,3
2025/11/2 10:30,2,1,1,2,3,3,0,10,30,6,Sunday,TRUE,4
2025/11/2 10:35,0,0,0,0,0,0,0,10,35,6,Sunday,TRUE,0
2025/11/2 10:40,2,1,1,3,3,3,0,10,40,6,Sunday,TRUE,4
2025/11/2 10:45,1,0,1,1,1,1,0,10,45,6,Sunday,TRUE,2
2025/11/2 10:50,3,6,7,3,2,7,0,10,50,6,Sunday,TRUE,16
2025/11/2 10:55,2,1,3,2,4,4,4,10,55,6,Sunday,TRUE,6
2025/11/2 11:00,0,0,0,1,1,1,0,11,0,6,Sunday,TRUE,0
2025/11/2 11:05,0,0,0,0,0,0,0,11,5,6,Sunday,TRUE,0
2025/11/2 11:10,0,0,0,0,0,0,0,11,10,6,Sunday,TRUE,0
2025/11/2 11:15,0,0,0,0,0,0,0,11,15,6,Sunday,TRUE,0
2025/11/2 11:20,0,0,0,0,0,0,0,11,20,6,Sunday,TRUE,0
2025/11/2 11:25,0,0,0,0,0,0,0,11,25,6,Sunday,TRUE,0
2025/11/2 11:30,0,0,0,0,0,0,0,11,30,6,Sunday,TRUE,0
2025/11/2 11:35,2,0,1,1,1,2,0,11,35,6,Sunday,TRUE,3
2025/11/2 11:40,0,0,0,0,0,0,0,11,40,6,Sunday,TRUE,0
2025/11/2 11:45,0,0,0,0,0,0,0,11,45,6,Sunday,TRUE,0
2025/11/2 11:50,0,0,0,0,0,0,0,11,50,6,Sunday,TRUE,0
2025/11/2 11:55,1,1,0,0,0,0,0,11,55,6,Sunday,TRUE,2
2025/11/2 12:00,0,0,1,4,3,2,0,12,0,6,Sunday,TRUE,1
2025/11/2 12:05,3,1,1,1,1,2,0,12,5,6,Sunday,TRUE,5
2025/11/2 12:10,0,0,1,3,3,3,0,12,10,6,Sunday,TRUE,1
2025/11/2 12:15,2,2,2,4,3,4,0,12,15,6,Sunday,TRUE,6
2025/11/2 12:20,1,0,0,0,0,1,0,12,20,6,Sunday,TRUE,1
2025/11/2 12:25,3,1,4,3,3,5,0,12,25,6,Sunday,TRUE,8
2025/11/2 12:30,3,0,1,1,1,2,0,12,30,6,Sunday,TRUE,4
2025/11/2 12:35,1,1,2,4,5,6,0,12,35,6,Sunday,TRUE,4
2025/11/2 12:40,1,1,2,2,2,4,0,12,40,6,Sunday,TRUE,4
2025/11/2 12:45,3,1,2,3,2,4,0,12,45,6,Sunday,TRUE,6
2025/11/2 12:50,1,0,2,0,0,0,0,12,50,6,Sunday,TRUE,3
2025/11/2 12:55,2,1,1,2,2,4,0,12,55,6,Sunday,TRUE,4
2025/11/2 13:00,2,0,1,3,3,3,0,13,0,6,Sunday,TRUE,3
2025/11/2 13:05,5,0,4,5,5,6,0,13,5,6,Sunday,TRUE,9
2025/11/2 13:10,3,1,2,6,5,6,0,13,10,6,Sunday,TRUE,6
2025/11/2 13:15,2,0,2,2,3,2,0,13,15,6,Sunday,TRUE,4
2025/11/2 13:20,2,2,5,6,3,8,0,13,20,6,Sunday,TRUE,9
2025/11/2 13:25,1,0,1,0,0,0,0,13,25,6,Sunday,TRUE,2
2025/11/2 13:30,1,0,0,1,1,2,0,13,30,6,Sunday,TRUE,1
2025/11/2 13:35,2,1,3,4,2,3,0,13,35,6,Sunday,TRUE,6
2025/11/2 13:40,2,2,1,3,7,3,0,13,40,6,Sunday,TRUE,5
2025/11/2 13:45,6,1,5,4,4,9,0,13,45,6,Sunday,TRUE,12
2025/11/2 13:50,5,1,3,5,3,6,0,13,50,6,Sunday,TRUE,9
2025/11/2 13:55,3,4,2,1,1,6,0,13,55,6,Sunday,TRUE,9
2025/11/2 14:00,2,0,1,5,5,3,0,14,0,6,Sunday,TRUE,3
2025/11/2 14:05,3,2,2,3,2,5,0,14,5,6,Sunday,TRUE,7
2025/11/2 14:10,2,0,2,1,2,3,0,14,10,6,Sunday,TRUE,4
2025/11/2 14:15,0,0,0,0,0,0,0,14,15,6,Sunday,TRUE,0
2025/11/2 14:20,2,0,1,1,1,2,0,14,20,6,Sunday,TRUE,3
2025/11/2 14:25,4,1,4,3,4,8,0,14,25,6,Sunday,TRUE,9
2025/11/2 14:30,1,1,1,1,1,2,0,14,30,6,Sunday,TRUE,3
2025/11/2 14:35,0,0,0,0,0,0,0,14,35,6,Sunday,TRUE,0
2025/11/2 14:40,2,0,1,1,0,0,0,14,40,6,Sunday,TRUE,3
2025/11/2 14:45,1,0,1,1,2,4,0,14,45,6,Sunday,TRUE,2
2025/11/2 14:50,0,0,0,0,0,0,0,14,50,6,Sunday,TRUE,0
2025/11/2 14:55,0,0,0,0,0,0,0,14,55,6,Sunday,TRUE,0
2025/11/2 15:00,2,2,3,6,6,7,0,15,0,6,Sunday,TRUE,7
2025/11/2 15:05,0,0,0,0,0,0,0,15,5,6,Sunday,TRUE,0
2025/11/2 15:10,0,0,0,0,0,0,0,15,10,6,Sunday,TRUE,0
2025/11/2 15:15,3,0,1,3,3,2,0,15,15,6,Sunday,TRUE,4
2025/11/2 15:20,3,0,1,1,1,3,0,15,20,6,Sunday,TRUE,4
2025/11/2 15:25,1,1,0,0,0,1,0,15,25,6,Sunday,TRUE,2
2025/11/2 15:30,5,2,4,8,7,6,0,15,30,6,Sunday,TRUE,11
2025/11/2 15:35,5,1,2,7,6,7,0,15,35,6,Sunday,TRUE,8
2025/11/2 15:40,2,0,2,1,1,4,0,15,40,6,Sunday,TRUE,4
2025/11/2 15:45,1,0,1,0,0,0,0,15,45,6,Sunday,TRUE,2
2025/11/2 15:50,5,1,2,4,3,6,0,15,50,6,Sunday,TRUE,8
2025/11/2 15:55,3,3,3,3,1,5,0,15,55,6,Sunday,TRUE,9
2025/11/2 16:00,6,0,2,3,4,5,0,16,0,6,Sunday,TRUE,8
2025/11/2 16:05,1,1,2,4,3,4,0,16,5,6,Sunday,TRUE,4
2025/11/2 16:10,3,1,2,2,2,3,0,16,10,6,Sunday,TRUE,6
2025/11/2 16:15,1,1,2,2,2,4,0,16,15,6,Sunday,TRUE,4
2025/11/2 16:20,3,1,3,3,3,5,0,16,20,6,Sunday,TRUE,7
2025/11/2 16:25,3,0,1,1,1,3,0,16,25,6,Sunday,TRUE,4
2025/11/2 16:30,1,1,2,2,3,4,0,16,30,6,Sunday,TRUE,4
2025/11/2 16:35,0,0,0,0,0,0,0,16,35,6,Sunday,TRUE,0
2025/11/2 16:40,1,1,1,2,1,2,0,16,40,6,Sunday,TRUE,3
2025/11/2 16:45,0,0,0,0,0,0,0,16,45,6,Sunday,TRUE,0
2025/11/2 16:50,1,3,2,2,2,4,0,16,50,6,Sunday,TRUE,6
2025/11/2 16:55,3,1,3,2,2,6,0,16,55,6,Sunday,TRUE,7
2025/11/2 17:00,1,1,1,4,2,2,0,17,0,6,Sunday,TRUE,3
2025/11/2 17:05,3,1,3,2,1,2,0,17,5,6,Sunday,TRUE,7
2025/11/2 17:10,1,0,1,1,3,5,0,17,10,6,Sunday,TRUE,2
2025/11/2 17:15,2,1,3,3,3,2,0,17,15,6,Sunday,TRUE,6
2025/11/2 17:20,2,1,2,4,5,6,0,17,20,6,Sunday,TRUE,5
2025/11/2 17:25,1,1,1,2,1,2,0,17,25,6,Sunday,TRUE,3
2025/11/2 17:30,1,1,0,0,0,0,0,17,30,6,Sunday,TRUE,2
2025/11/2 17:35,3,0,3,3,5,6,0,17,35,6,Sunday,TRUE,6
2025/11/2 17:40,1,1,1,1,0,3,0,17,40,6,Sunday,TRUE,3
2025/11/2 17:45,2,2,2,8,8,4,0,17,45,6,Sunday,TRUE,6
2025/11/2 17:50,0,0,0,0,0,0,0,17,50,6,Sunday,TRUE,0
2025/11/2 17:55,0,0,0,0,0,0,0,17,55,6,Sunday,TRUE,0
2025/11/2 18:00,4,0,2,2,2,4,0,18,0,6,Sunday,TRUE,6
2025/11/2 18:05,0,0,0,0,0,0,0,18,5,6,Sunday,TRUE,0
2025/11/2 18:10,3,1,2,1,1,3,0,18,10,6,Sunday,TRUE,6
2025/11/2 18:15,3,1,5,5,5,8,0,18,15,6,Sunday,TRUE,9
2025/11/2 18:20,8,2,11,8,4,16,0,18,20,6,Sunday,TRUE,21
2025/11/2 18:25,4,0,4,3,2,5,0,18,25,6,Sunday,TRUE,8
2025/11/2 18:30,0,2,3,4,2,6,0,18,30,6,Sunday,TRUE,5
2025/11/2 18:35,8,0,17,6,8,12,0,18,35,6,Sunday,TRUE,25
2025/11/2 18:40,5,0,4,2,3,14,0,18,40,6,Sunday,TRUE,9
2025/11/2 18:45,5,0,14,6,16,22,0,18,45,6,Sunday,TRUE,19
2025/11/2 18:50,0,0,0,0,0,0,0,18,50,6,Sunday,TRUE,0
2025/11/2 18:55,2,0,1,1,1,2,0,18,55,6,Sunday,TRUE,3
2025/11/2 19:00,0,1,1,1,0,1,0,19,0,6,Sunday,TRUE,2
2025/11/2 19:05,0,0,0,0,1,1,0,19,5,6,Sunday,TRUE,0
2025/11/2 19:10,0,0,0,0,0,0,0,19,10,6,Sunday,TRUE,0
2025/11/2 19:15,3,1,3,2,2,5,0,19,15,6,Sunday,TRUE,7
2025/11/2 19:20,0,0,0,0,0,0,0,19,20,6,Sunday,TRUE,0
2025/11/2 19:25,0,0,0,0,0,0,0,19,25,6,Sunday,TRUE,0
2025/11/2 19:30,1,1,2,2,1,3,0,19,30,6,Sunday,TRUE,4
2025/11/2 19:35,0,0,0,0,1,0,0,19,35,6,Sunday,TRUE,0
2025/11/2 19:40,3,0,2,2,1,3,0,19,40,6,Sunday,TRUE,5
2025/11/2 19:45,0,0,0,0,0,0,0,19,45,6,Sunday,TRUE,0
2025/11/2 19:50,0,0,0,0,0,0,0,19,50,6,Sunday,TRUE,0
2025/11/2 19:55,0,0,0,0,0,0,0,19,55,6,Sunday,TRUE,0
2025/11/2 20:00,0,0,0,0,0,0,0,20,0,6,Sunday,TRUE,0
2025/11/2 20:05,0,0,0,0,0,0,0,20,5,6,Sunday,TRUE,0
2025/11/2 20:10,0,0,0,0,0,0,0,20,10,6,Sunday,TRUE,0
2025/11/2 20:15,0,0,0,0,0,0,0,20,15,6,Sunday,TRUE,0
2025/11/2 20:20,0,0,0,0,0,0,0,20,20,6,Sunday,TRUE,0
2025/11/2 20:25,1,4,5,7,5,8,0,20,25,6,Sunday,TRUE,10
2025/11/2 20:30,2,0,2,3,6,3,0,20,30,6,Sunday,TRUE,4
2025/11/2 20:35,0,1,1,2,2,2,0,20,35,6,Sunday,TRUE,2
2025/11/2 20:40,2,0,2,2,2,2,0,20,40,6,Sunday,TRUE,4
2025/11/2 20:45,0,0,0,0,0,0,0,20,45,6,Sunday,TRUE,0
2025/11/2 20:50,0,0,0,0,0,0,0,20,50,6,Sunday,TRUE,0
2025/11/2 20:55,1,1,2,4,4,4,0,20,55,6,Sunday,TRUE,4
2025/11/2 21:00,0,1,1,2,1,2,0,21,0,6,Sunday,TRUE,2
2025/11/2 21:05,0,0,0,0,0,0,0,21,5,6,Sunday,TRUE,0
2025/11/2 21:10,0,0,0,0,0,0,0,21,10,6,Sunday,TRUE,0
2025/11/2 21:15,0,0,0,0,0,0,0,21,15,6,Sunday,TRUE,0
2025/11/2 21:20,0,0,0,0,0,0,0,21,20,6,Sunday,TRUE,0
2025/11/2 21:25,0,0,0,0,0,0,0,21,25,6,Sunday,TRUE,0
2025/11/2 21:30,0,0,0,0,0,0,0,21,30,6,Sunday,TRUE,0
2025/11/2 21:35,0,0,0,0,0,0,0,21,35,6,Sunday,TRUE,0
2025/11/2 21:40,1,0,1,3,3,2,0,21,40,6,Sunday,TRUE,2
2025/11/2 21:45,0,0,0,0,0,0,0,21,45,6,Sunday,TRUE,0
2025/11/2 21:50,0,0,0,0,0,0,0,21,50,6,Sunday,TRUE,0
2025/11/2 21:55,2,0,2,4,3,4,0,21,55,6,Sunday,TRUE,4
2025/11/2 22:00,0,0,0,0,0,0,0,22,0,6,Sunday,TRUE,0
2025/11/2 22:05,0,1,1,3,3,2,0,22,5,6,Sunday,TRUE,2
2025/11/2 22:10,0,0,0,0,0,0,0,22,10,6,Sunday,TRUE,0
2025/11/2 22:15,0,0,0,0,0,0,0,22,15,6,Sunday,TRUE,0
2025/11/2 22:20,0,0,0,0,0,0,0,22,20,6,Sunday,TRUE,0
2025/11/2 22:25,0,0,0,0,0,0,0,22,25,6,Sunday,TRUE,0
2025/11/2 22:30,0,0,0,0,0,0,0,22,30,6,Sunday,TRUE,0
2025/11/2 22:35,0,0,0,0,0,0,0,22,35,6,Sunday,TRUE,0
2025/11/2 22:40,0,0,0,0,0,0,0,22,40,6,Sunday,TRUE,0
2025/11/2 22:45,0,0,0,0,0,0,0,22,45,6,Sunday,TRUE,0
2025/11/2 22:50,0,0,0,0,0,0,0,22,50,6,Sunday,TRUE,0
2025/11/2 22:55,0,0,0,0,0,0,0,22,55,6,Sunday,TRUE,0
2025/11/2 23:00,0,0,0,0,0,0,0,23,0,6,Sunday,TRUE,0
2025/11/2 23:05,0,0,0,0,0,0,0,23,5,6,Sunday,TRUE,0
2025/11/2 23:10,0,0,0,0,0,0,0,23,10,6,Sunday,TRUE,0
2025/11/2 23:15,0,0,0,0,0,0,0,23,15,6,Sunday,TRUE,0
2025/11/2 23:20,0,0,0,0,0,0,0,23,20,6,Sunday,TRUE,0
2025/11/2 23:25,0,0,0,0,0,0,0,23,25,6,Sunday,TRUE,0
2025/11/2 23:30,0,0,0,0,0,0,0,23,30,6,Sunday,TRUE,0
2025/11/2 23:35,0,0,0,0,0,0,0,23,35,6,Sunday,TRUE,0
2025/11/2 23:40,0,0,0,0,0,0,0,23,40,6,Sunday,TRUE,0
2025/11/2 23:45,0,0,0,0,0,0,0,23,45,6,Sunday,TRUE,0
2025/11/2 23:50,0,0,0,0,0,0,0,23,50,6,Sunday,TRUE,0
2025/11/2 23:55,0,0,0,0,0,0,0,23,55,6,Sunday,TRUE,0
2025/11/3 0:00,0,1,1,1,1,2,0,0,0,0,Monday,FALSE,2
2025/11/3 0:05,0,0,0,0,0,0,0,0,5,0,Monday,FALSE,0
2025/11/3 0:10,0,0,0,0,0,0,0,0,10,0,Monday,FALSE,0
2025/11/3 0:15,0,0,0,0,0,0,0,0,15,0,Monday,FALSE,0
2025/11/3 0:20,0,0,0,0,0,0,0,0,20,0,Monday,FALSE,0
2025/11/3 0:25,0,0,0,0,0,0,0,0,25,0,Monday,FALSE,0
2025/11/3 0:30,0,0,0,0,0,0,0,0,30,0,Monday,FALSE,0
2025/11/3 0:35,0,0,0,0,0,0,0,0,35,0,Monday,FALSE,0
2025/11/3 0:40,0,0,0,0,0,0,0,0,40,0,Monday,FALSE,0
2025/11/3 0:45,0,0,0,0,0,0,0,0,45,0,Monday,FALSE,0
2025/11/3 0:50,0,0,0,0,0,0,0,0,50,0,Monday,FALSE,0
2025/11/3 0:55,0,0,0,0,0,0,0,0,55,0,Monday,FALSE,0
2025/11/3 1:00,0,0,0,0,0,0,0,1,0,0,Monday,FALSE,0
2025/11/3 1:05,0,0,0,0,0,0,0,1,5,0,Monday,FALSE,0
2025/11/3 1:10,0,0,0,0,0,0,0,1,10,0,Monday,FALSE,0
2025/11/3 1:15,0,0,0,0,0,0,0,1,15,0,Monday,FALSE,0
2025/11/3 1:20,0,0,0,0,0,0,0,1,20,0,Monday,FALSE,0
2025/11/3 1:25,0,0,0,0,0,0,0,1,25,0,Monday,FALSE,0
2025/11/3 1:30,0,0,0,0,0,0,0,1,30,0,Monday,FALSE,0
2025/11/3 1:35,0,0,0,0,0,0,0,1,35,0,Monday,FALSE,0
2025/11/3 1:40,0,0,0,0,0,0,0,1,40,0,Monday,FALSE,0
2025/11/3 1:45,0,0,0,0,0,0,0,1,45,0,Monday,FALSE,0
2025/11/3 1:50,0,0,0,0,0,0,0,1,50,0,Monday,FALSE,0
2025/11/3 1:55,0,0,0,0,0,0,0,1,55,0,Monday,FALSE,0
2025/11/3 2:00,0,0,0,0,0,0,0,2,0,0,Monday,FALSE,0
2025/11/3 2:05,0,0,0,0,0,0,0,2,5,0,Monday,FALSE,0
2025/11/3 2:10,0,0,0,0,0,0,0,2,10,0,Monday,FALSE,0
2025/11/3 2:15,0,0,0,0,0,0,0,2,15,0,Monday,FALSE,0
2025/11/3 2:20,0,0,0,0,0,0,0,2,20,0,Monday,FALSE,0
2025/11/3 2:25,0,0,0,0,0,0,0,2,25,0,Monday,FALSE,0
2025/11/3 2:30,0,0,0,0,0,0,0,2,30,0,Monday,FALSE,0
2025/11/3 2:35,0,0,0,0,0,0,0,2,35,0,Monday,FALSE,0
2025/11/3 2:40,0,0,0,0,0,0,0,2,40,0,Monday,FALSE,0
2025/11/3 2:45,0,0,0,0,0,0,0,2,45,0,Monday,FALSE,0
2025/11/3 2:50,0,0,0,0,0,0,0,2,50,0,Monday,FALSE,0
2025/11/3 2:55,0,0,0,0,0,0,0,2,55,0,Monday,FALSE,0
2025/11/3 3:00,0,0,0,0,0,0,0,3,0,0,Monday,FALSE,0
2025/11/3 3:05,0,0,0,0,0,0,0,3,5,0,Monday,FALSE,0
2025/11/3 3:10,0,0,0,0,0,0,0,3,10,0,Monday,FALSE,0
2025/11/3 3:15,0,0,0,0,0,0,0,3,15,0,Monday,FALSE,0
2025/11/3 3:20,0,0,0,0,0,0,0,3,20,0,Monday,FALSE,0
2025/11/3 3:25,0,0,0,0,0,0,0,3,25,0,Monday,FALSE,0
2025/11/3 3:30,0,0,0,0,0,0,0,3,30,0,Monday,FALSE,0
2025/11/3 3:35,0,0,0,0,0,0,0,3,35,0,Monday,FALSE,0
2025/11/3 3:40,0,0,0,0,0,0,0,3,40,0,Monday,FALSE,0
2025/11/3 3:45,0,0,0,0,0,0,0,3,45,0,Monday,FALSE,0
2025/11/3 3:50,0,0,0,0,0,0,0,3,50,0,Monday,FALSE,0
2025/11/3 3:55,0,0,0,0,0,0,0,3,55,0,Monday,FALSE,0
2025/11/3 4:00,0,0,0,0,0,0,0,4,0,0,Monday,FALSE,0
2025/11/3 4:05,0,0,0,0,0,0,0,4,5,0,Monday,FALSE,0
2025/11/3 4:10,0,0,0,0,0,0,0,4,10,0,Monday,FALSE,0
2025/11/3 4:15,0,0,0,0,0,0,0,4,15,0,Monday,FALSE,0
2025/11/3 4:20,0,0,0,0,0,0,0,4,20,0,Monday,FALSE,0
2025/11/3 4:25,0,0,0,0,0,0,0,4,25,0,Monday,FALSE,0
2025/11/3 4:30,0,0,0,0,0,0,0,4,30,0,Monday,FALSE,0
2025/11/3 4:35,0,0,0,0,0,0,0,4,35,0,Monday,FALSE,0
2025/11/3 4:40,0,0,0,0,0,0,0,4,40,0,Monday,FALSE,0
2025/11/3 4:45,0,0,0,0,0,0,0,4,45,0,Monday,FALSE,0
2025/11/3 4:50,0,0,0,0,0,0,0,4,50,0,Monday,FALSE,0
2025/11/3 4:55,0,0,0,0,0,0,0,4,55,0,Monday,FALSE,0
2025/11/3 5:00,2,0,2,1,1,0,0,5,0,0,Monday,FALSE,4
2025/11/3 5:05,11,0,12,4,4,20,0,5,5,0,Monday,FALSE,23
2025/11/3 5:10,0,0,0,0,1,2,0,5,10,0,Monday,FALSE,0
2025/11/3 5:15,0,0,0,0,0,0,0,5,15,0,Monday,FALSE,0
2025/11/3 5:20,0,0,0,0,0,0,0,5,20,0,Monday,FALSE,0
2025/11/3 5:25,0,0,0,0,0,0,0,5,25,0,Monday,FALSE,0
2025/11/3 5:30,0,0,0,0,0,0,0,5,30,0,Monday,FALSE,0
2025/11/3 5:35,0,0,0,0,0,0,0,5,35,0,Monday,FALSE,0
2025/11/3 5:40,0,0,0,0,0,0,0,5,40,0,Monday,FALSE,0
2025/11/3 5:45,0,0,0,0,0,0,0,5,45,0,Monday,FALSE,0
2025/11/3 5:50,0,0,0,0,0,0,0,5,50,0,Monday,FALSE,0
2025/11/3 5:55,0,0,0,0,0,0,0,5,55,0,Monday,FALSE,0
2025/11/3 6:00,0,0,0,0,0,0,0,6,0,0,Monday,FALSE,0
